user_country,location_selected,protocol,date,time_to_connect,download_speed,latency
FR,UK - London,udp,2018-02-16,16,69304.8663,105
GB,UK - London,l2tp,2018-02-16,27,83625.0453,57
GB,UK - London,tcp,2018-02-16,26,43976.5497,59
FR,UK - London,udp,2018-02-16,18,21698.9379,34
GB,UK - London,tcp,2018-02-16,39,88054.434,32
FR,France - Paris - 1,udp,2018-02-16,33,102886.6194,42
GB,UK - London,udp,2018-02-16,89,28443.0222,189
GB,UK - London,udp,2018-02-16,15,114612.0993,56
GB,UK - London,udp,2018-02-16,19,75144.9393,94
GB,France - Paris - 1,udp,2018-02-16,32,79398.3258,59
FR,France - Paris - 1,udp,2018-02-16,26,72990.2457,84
GB,UK - London,udp,2018-02-16,20,54936.6867,142
FR,France - Paris - 1,udp,2018-02-16,78,39061.8216,
GB,UK - London,udp,2018-02-16,14,157111.2972,34
DE,Germany - Nuremberg,udp,2018-02-16,35,16789.5432,
FR,France - Paris - 1,udp,2018-02-16,4432,2453.364,
FR,UK - London,udp,2018-02-16,34,19242.9072,3
GB,UK - London,udp,2018-02-16,83,33901.7571,147
GB,UK - London,udp,2018-02-16,38,50965.9704,125
GB,UK - London,tcp,2018-02-16,88,48952.6119,108
GB,UK - London,udp,2018-02-16,31,62144.7768,102
FR,UK - London,udp,2018-02-16,14,20477.5893,42
FR,France - Paris - 1,udp,2018-02-16,162,12709.4922,
FR,UK - London,udp,2018-02-16,114,8482.7727,701
FR,UK - London,udp,2018-02-16,24,101846.6064,45
FR,France - Paris - 1,udp,2018-02-16,114,18928.2366,
GB,UK - London,udp,2018-02-16,150,3024.0378,
GB,UK - London,udp,2018-02-16,19,92643.8247,63
FR,France - Paris - 1,l2tp,2018-02-16,28,21445.6014,334
GB,UK - London,udp,2018-02-16,9,222965.4537,25
GB,UK - London,udp,2018-02-16,10,100566.5904,68
FR,France - Paris - 1,udp,2018-02-16,28,86019.7419,78
DE,Germany - Nuremberg,udp,2018-02-16,46,31595.0616,
GB,UK - London,udp,2018-02-16,14,143577.7947,35
FR,France - Paris - 1,udp,2018-02-16,38,42176.5272,169
FR,France - Paris - 1,udp,2018-02-16,59,43056.5382,
GB,UK - London,udp,2018-02-16,24,1816.0227,6194
FR,UK - London,tcp,2018-02-16,109,31741.7301,108
GB,UK - London,udp,2018-02-16,42,8749.4427,1214
DE,Germany - Nuremberg,udp,2018-02-16,50,50227.2945,
GB,UK - London,udp,2018-02-16,98,19808.2476,271
FR,France - Paris - 1,udp,2018-02-16,45,13805.5059,
GB,UK - London,udp,2018-02-16,9,111878.7318,68
FR,France - Paris - 1,udp,2018-02-16,23,85467.735,79
FR,France - Paris - 1,udp,2018-02-16,28,72240.903,89
GB,UK - London,udp,2018-02-16,33,43909.8822,163
FR,France - Paris - 1,udp,2018-02-16,56,17048.2131,362
FR,France - Paris - 1,udp,2018-02-16,22,120596.1741,40
FR,UK - London,udp,2018-02-16,53,23322.9582,360
FR,UK - London,udp,2018-02-16,110,26552.3319,186
GB,UK - London,udp,2018-02-16,26,54643.3497,136
FR,France - Paris - 1,udp,2018-02-16,32,48403.2717,146
FR,France - Paris - 1,udp,2018-02-16,13,193167.7479,25
FR,France - Paris - 1,udp,2018-02-16,55,10136.1267,183
FR,France - Paris - 1,udp,2018-02-16,81,16202.8692,
FR,France - Paris - 1,udp,2018-02-16,28,89790.4557,51
FR,France - Paris - 1,udp,2018-02-16,20,90302.4621,63
GB,France - Paris - 1,udp,2018-02-16,48,64728.8091,68
GB,France - Paris - 1,udp,2018-02-16,76,16909.5447,
FR,France - Paris - 1,tcp,2018-02-16,146,14442.8472,304
DE,Germany - Nuremberg,udp,2018-02-16,79,25856.3232,
FR,France - Paris - 1,udp,2018-02-16,42,40141.8351,172
GB,UK - London,udp,2018-02-16,13,164900.7279,33
FR,France - Paris - 1,udp,2018-02-16,49,43683.2127,127
GB,UK - London,udp,2018-02-16,34,28552.3569,
GB,UK - London,udp,2018-02-16,19,124444.2222,39
FR,France - Paris - 1,udp,2018-02-16,90,4725.3924,2042
DE,Germany - Nuremberg,udp,2018-02-16,27,57056.7132,101
DE,Germany - Nuremberg,udp,2018-02-16,46,29643.0372,
FR,UK - London,sstp,2018-02-16,25,68902.1946,97
GB,UK - London,udp,2018-02-16,12,148484.5227,28
GB,UK - London,tcp,2018-02-16,41,37691.1378,56
FR,UK - London,udp,2018-02-16,21,111612.0618,41
GB,UK - London,udp,2018-02-16,38,30267.045,
FR,France - Paris - 1,udp,2018-02-16,26,53488.6686,147
FR,France - Paris - 1,udp,2018-02-16,38,44824.5603,156
FR,France - Paris - 1,udp,2018-02-16,67,16826.877,408
FR,France - Paris - 1,udp,2018-02-16,26,83803.7142,60
GB,France - Paris - 1,udp,2018-02-16,43,50056.6257,96
FR,France - Paris - 1,udp,2018-02-16,53,25402.9842,323
FR,France - Paris - 1,udp,2018-02-16,398,1973.358,3564
FR,France - Paris - 1,udp,2018-02-16,56,31707.063,214
FR,France - Paris - 1,udp,2018-02-16,20,102665.2833,62
FR,UK - London,udp,2018-02-16,30,63571.4613,86
FR,France - Paris - 1,udp,2018-02-16,47,24821.6436,327
DE,Germany - Nuremberg,udp,2018-02-16,206,38317.8123,97
FR,UK - London,udp,2018-02-16,1597,4000.05,462
FR,France - Paris - 1,udp,2018-02-16,17,135553.6944,42
FR,France - Paris - 1,udp,2018-02-16,54,40077.8343,
FR,France - Paris - 1,udp,2018-02-16,15,159967.3329,30
GB,UK - London,udp,2018-02-16,16,83926.3824,88
FR,France - Paris - 1,udp,2018-02-16,34,34163.0937,105
GB,France - Paris - 1,udp,2018-02-16,25,104347.971,47
FR,France - Paris - 1,udp,2018-02-16,21,83499.7104,81
GB,UK - London,udp,2018-02-16,10,119670.8292,65
FR,France - Paris - 1,udp,2018-02-16,37,59560.7445,89
GB,UK - London,udp,2018-02-16,23,101254.599,46
GB,UK - London,udp,2018-02-16,32,54544.6818,119
FR,France - Paris - 1,udp,2018-02-16,27,19674.9126,62
GB,UK - London,udp,2018-02-13,231,20241.7402,125
DE,Germany - Nuremberg,udp,2018-02-15,872,733.2,
GB,France - Paris - 1,udp,2018-02-16,235,,154
DE,Germany - Nuremberg,udp,2018-02-16,55,16024.2003,
FR,France - Paris - 1,udp,2018-02-16,284,29835.0396,
GB,UK - London,udp,2018-02-16,17,50147.2935,
DE,Germany - Nuremberg,udp,2018-02-16,102,34173.7605,
DE,Germany - Nuremberg,udp,2018-02-16,729,5040.063,
GB,France - Paris - 1,udp,2018-02-16,42,56283.3702,
FR,France - Paris - 1,udp,2018-02-16,104,26162.9937,
GB,France - Paris - 1,udp,2018-02-16,27,71184.8898,94
DE,Germany - Nuremberg,tcp,2018-02-16,33,13.3335,73
GB,France - Paris - 1,udp,2018-02-16,27,94742.5176,50
FR,France - Paris - 1,udp,2018-02-16,90,19181.5731,366
FR,France - Paris - 1,udp,2018-02-16,15,57550.0527,29
FR,France - Paris - 1,udp,2018-02-16,23,108324.0207,43
GB,UK - London,udp,2018-02-16,82,26685.6669,
FR,UK - London,udp,2018-02-16,36,39437.8263,185
FR,UK - London,udp,2018-02-16,43,32085.7344,
FR,France - Paris - 1,udp,2018-02-16,73,33440.418,
GB,France - Paris - 1,udp,2018-02-16,26,97041.213,51
GB,UK - London,udp,2018-02-16,13,156844.6272,35
FR,UK - London,udp,2018-02-16,73,14501.5146,
FR,UK - London,udp,2018-02-16,86,32592.4074,157
GB,UK - London,udp,2018-02-16,11,29096.3637,308
GB,UK - London,udp,2018-02-16,10,111905.3988,72
FR,Germany - Nuremberg,udp,2018-02-16,5,180604.9242,19
DE,Germany - Nuremberg,udp,2018-02-16,36,42221.8611,132
FR,France - Paris - 1,udp,2018-02-16,41,45701.9046,144
FR,France - Paris - 1,udp,2018-02-16,31,47040.588,
FR,Germany - Nuremberg,udp,2018-02-16,53,16757.5428,45
FR,France - Paris - 1,udp,2018-02-16,27,39037.8213,
FR,France - Paris - 1,udp,2018-02-16,21,83683.7127,81
DE,Germany - Nuremberg,udp,2018-02-16,60,45392.5674,136
FR,UK - London,udp,2018-02-16,94,15634.8621,
FR,France - Paris - 1,udp,2018-02-16,29,62179.4439,78
FR,France - Paris - 1,l2tp,2018-02-16,58,30731.0508,218
DE,Germany - Nuremberg,udp,2018-02-16,5680,2610.6993,91
FR,France - Paris - 1,udp,2018-02-16,28,71696.8962,83
FR,France - Paris - 1,udp,2018-02-16,33,71235.5571,74
FR,UK - London,udp,2018-02-16,85,27880.3485,228
GB,France - Paris - 1,udp,2018-02-16,32,38960.487,82
DE,Germany - Nuremberg,udp,2018-02-16,19,92929.1616,39
GB,France - Paris - 1,udp,2018-02-16,22,111081.3885,46
FR,France - Paris - 1,udp,2018-02-16,20,85017.0627,79
FR,France - Paris - 1,udp,2018-02-16,40,57912.7239,94
GB,UK - London,udp,2018-02-16,39,61051.4298,83
DE,Germany - Nuremberg,udp,2018-02-16,18,85758.4053,54
FR,France - Paris - 1,udp,2018-02-16,87,21074.9301,
GB,UK - London,udp,2018-02-16,20,95238.5238,61
DE,Germany - Nuremberg,udp,2018-02-16,17,5002.7292,1269
GB,UK - London,udp,2018-02-16,25,71384.8923,41
FR,France - Paris - 1,udp,2018-02-16,35,46893.9195,139
GB,UK - London,tcp,2018-02-16,32,54011.3418,116
GB,UK - London,udp,2018-02-16,11,115212.1068,67
DE,Germany - Nuremberg,udp,2018-02-16,36,43360.542,141
GB,UK - London,udp,2018-02-16,10,62120.7765,144
FR,France - Paris - 1,udp,2018-02-16,48,43581.8781,122
GB,UK - London,udp,2018-02-16,12,137895.057,39
FR,France - Paris - 1,udp,2018-02-16,27,83545.0443,65
GB,France - Paris - 1,udp,2018-02-16,35,66462.1641,96
FR,France - Paris - 1,udp,2018-02-16,75,26218.9944,
FR,UK - London,udp,2018-02-16,87,17189.5482,
FR,UK - London,udp,2018-02-16,68,5330.7333,2014
GB,UK - London,udp,2018-02-16,94,25973.658,195
GB,UK - London,udp,2018-02-16,260,35509.7772,140
GB,UK - London,udp,2018-02-16,263,7882.7652,786
FR,UK - London,udp,2018-02-16,83,32608.4076,156
GB,UK - London,udp,2018-02-16,104,25976.3247,178
FR,France - Paris - 1,udp,2018-02-16,53,28011.0168,138
GB,France - Paris - 1,udp,2018-02-16,36,72688.9086,62
DE,France - Paris - 1,udp,2018-02-16,37,12520.1565,670
FR,France - Paris - 1,udp,2018-02-16,79,16141.5351,
FR,France - Paris - 1,udp,2018-02-16,27,67139.5059,65
DE,Germany - Nuremberg,udp,2018-02-16,23,77214.2985,53
FR,Germany - Nuremberg,udp,2018-02-16,391,4717.3923,38
GB,UK - London,udp,2018-02-16,104,24184.3023,117
DE,Germany - Nuremberg,udp,2018-02-16,17,19901.5821,513
FR,UK - London,udp,2018-02-16,29,69523.5357,57
FR,France - Paris - 1,udp,2018-02-16,39,60075.4176,81
DE,Germany - Nuremberg,udp,2018-02-16,65,30736.3842,
FR,France - Paris - 1,tcp,2018-02-16,38,30632.3829,131
GB,France - Paris - 1,udp,2018-02-16,40,38424.4803,184
GB,UK - London,udp,2018-02-16,10,117281.466,61
DE,Germany - Nuremberg,udp,2018-02-10,72,7248.9066,
GB,France - Paris - 1,udp,2018-02-14,307,11597.9052,166
DE,Germany - Nuremberg,udp,2018-02-15,,,
DE,Germany - Nuremberg,udp,2018-02-15,633,14890.2,342
FR,UK - London,udp,2018-02-15,184,11315.2,581
FR,France - Paris - 1,tcp,2018-02-16,137,8866.7775,
FR,France - Paris - 1,udp,2018-02-16,107,15157.5228,
FR,UK - London,udp,2018-02-16,0,0,0
FR,France - Paris - 1,udp,2018-02-16,47,7192.0899,
GB,UK - London,udp,2018-02-16,87,13688.1711,
DE,Germany - Nuremberg,udp,2018-02-16,155,22688.2836,
FR,France - Paris - 1,udp,2018-02-16,78,46072.5759,
DE,Germany - Nuremberg,udp,2018-02-16,63,24893.6445,
FR,France - Paris - 1,udp,2018-02-16,82,1728.0216,
FR,France - Paris - 1,udp,2018-02-16,381,8330.7708,
FR,France - Paris - 1,udp,2018-02-16,60,37653.804,
FR,France - Paris - 1,udp,2018-02-16,20,78518.3148,85
FR,France - Paris - 1,udp,2018-02-16,17,141865.7733,40
DE,Germany - Nuremberg,udp,2018-02-16,16,87881.0985,57
FR,France - Paris - 1,udp,2018-02-16,22,34496.4312,273
FR,UK - London,udp,2018-02-16,28,47755.2636,160
GB,UK - London,udp,2018-02-16,20,85259.7324,78
FR,France - Paris - 1,udp,2018-02-16,24,81825.0228,75
DE,Germany - Nuremberg,udp,2018-02-16,13,132220.3194,23
DE,Germany - Nuremberg,udp,2018-02-16,36,42400.53,131
DE,Germany - Nuremberg,udp,2018-02-16,26,35416.4427,
DE,France - Paris - 1,udp,2018-02-16,36,72955.5786,63
GB,UK - London,udp,2018-02-16,17,72795.5766,85
FR,France - Paris - 1,tcp,2018-02-16,156,16784.2098,234
FR,UK - London,udp,2018-02-16,76,14330.8458,168
FR,France - Paris - 1,udp,2018-02-16,61,25944.3243,231
GB,UK - London,udp,2018-02-16,108,26992.3374,191
FR,UK - London,udp,2018-02-16,27,91963.8162,49
GB,UK - London,udp,2018-02-16,22,95803.8642,64
FR,France - Paris - 1,udp,2018-02-16,30,18314.8956,485
FR,France - Paris - 1,udp,2018-02-16,31,75406.2759,68
FR,France - Paris - 1,udp,2018-02-16,44,36517.7898,199
FR,UK - London,udp,2018-02-16,83,16757.5428,
GB,UK - London,udp,2018-02-16,13,154895.2695,37
FR,France - Paris - 1,tcp,2018-02-16,101,39235.1571,81
FR,France - Paris - 1,udp,2018-02-16,70,17512.2189,
DE,Germany - Nuremberg,udp,2018-02-16,113,16706.8755,
FR,France - Paris - 1,tcp,2018-02-16,99,45984.5748,75
GB,UK - London,udp,2018-02-16,31,33619.0869,
FR,France - Paris - 1,tcp,2018-02-16,27,50533.965,83
GB,France - Paris - 1,udp,2018-02-16,55,8280.1035,
GB,UK - London,udp,2018-02-16,21,95331.8583,58
FR,France - Paris - 1,udp,2018-02-16,24,29232.3654,330
FR,France - Paris - 1,tcp,2018-02-16,23,50451.2973,83
GB,UK - London,udp,2018-02-16,12,154268.595,35
GB,France - Paris - 1,udp,2018-02-16,102,18240.228,
FR,France - Paris - 1,udp,2018-02-16,23,81315.6831,61
FR,France - Paris - 1,tcp,2018-02-16,26,49803.2892,78
FR,France - Paris - 1,udp,2018-02-16,22,43968.5496,68
GB,UK - London,udp,2018-02-16,16,152183.2356,34
FR,France - Paris - 1,udp,2018-02-16,77,31949.7327,238
FR,UK - London,udp,2018-02-16,43,42021.8586,151
FR,France - Paris - 1,tcp,2018-02-16,48,50576.6322,74
FR,France - Paris - 1,udp,2018-02-16,1549,8597.4408,
FR,France - Paris - 1,udp,2018-02-16,44,30827.052,252
FR,Germany - Nuremberg,udp,2018-02-16,36,38219.1444,116
FR,France - Paris - 1,udp,2018-02-16,60,22162.9437,
FR,France - Paris - 1,udp,2018-02-16,40,48619.2744,127
FR,France - Paris - 1,l2tp,2018-02-16,55,20349.5877,414
GB,UK - London,udp,2018-02-16,927,7418.7594,
DE,Germany - Nuremberg,udp,2018-02-16,92,46061.9091,
FR,France - Paris - 1,udp,2018-02-16,34,18240.228,548
FR,France - Paris - 1,udp,2018-02-16,17,92942.4951,80
GB,UK - London,udp,2018-02-16,19,75008.9376,93
FR,France - Paris - 1,udp,2018-02-16,42,40829.8437,166
GB,UK - London,udp,2018-02-16,24,80955.6786,76
FR,France - Paris - 1,udp,2018-02-16,41,18522.8982,390
DE,Germany - Nuremberg,udp,2018-02-16,20,67966.1829,63
FR,France - Paris - 1,udp,2018-02-16,14,46773.918,
DE,Germany - Nuremberg,udp,2018-02-16,103,15482.8602,
FR,France - Paris - 1,udp,2018-02-16,37,58398.0633,93
FR,UK - London,udp,2018-02-16,27,67880.8485,90
FR,France - Paris - 1,udp,2018-02-16,31,35389.7757,
FR,France - Paris - 1,udp,2018-02-16,234,17008.2126,
GB,UK - London,udp,2018-02-16,29,69528.8691,74
GB,UK - London,udp,2018-02-16,25,89393.1174,
FR,France - Paris - 1,udp,2018-02-16,64,27347.0085,
GB,UK - London,udp,2018-02-16,61,70867.5525,70
FR,France - Paris - 1,udp,2018-02-16,13,172474.1559,28
FR,France - Paris - 1,udp,2018-02-16,413,4466.7225,
GB,France - Paris - 1,udp,2018-02-16,62,25480.3185,
GB,UK - London,udp,2018-02-16,20,9280.116,
GB,UK - London,udp,2018-02-16,51,11986.8165,
FR,UK - London,tcp,2018-02-16,88,11274.8076,206
DE,Germany - Nuremberg,udp,2018-02-16,120,21784.2723,295
GB,France - Paris - 1,udp,2018-02-16,170,14314.8456,
GB,France - Paris - 1,udp,2018-02-16,24,82803.7017,72
FR,France - Paris - 1,udp,2018-02-16,13,61403.4342,25
GB,UK - London,udp,2018-02-16,59,36861.7941,165
FR,France - Paris - 1,tcp,2018-02-16,52,32616.4077,219
FR,France - Paris - 1,udp,2018-02-16,45,29715.0381,263
GB,UK - London,udp,2018-02-16,21,92217.1527,57
FR,Germany - Nuremberg,udp,2018-02-16,105,8040.1005,551
GB,UK - London,udp,2018-02-16,14,109862.7066,65
GB,UK - London,udp,2018-02-16,143,13205.4984,649
FR,France - Paris - 1,tcp,2018-02-16,93,10325.4624,247
FR,France - Paris - 1,udp,2018-02-16,183,10861.4691,
DE,Germany - Nuremberg,udp,2018-02-16,37,52352.6544,90
GB,UK - London,udp,2018-02-16,20,96433.2054,63
FR,France - Paris - 1,udp,2018-02-16,37,37011.1293,166
GB,France - Paris - 1,udp,2018-02-16,19,116524.1232,44
DE,Germany - Nuremberg,udp,2018-02-16,79,50608.6326,88
FR,France - Paris - 1,udp,2018-02-16,67,34827.102,157
FR,UK - London,udp,2018-02-16,30,79534.3275,58
GB,France - Paris - 1,tcp,2018-02-16,339,3426.7095,
GB,France - Paris - 1,udp,2018-02-16,64,28352.3544,
GB,France - Paris - 1,udp,2018-02-16,23,108820.0269,47
FR,France - Paris - 1,udp,2018-02-16,68,30083.0427,177
GB,France - Paris - 1,udp,2018-02-16,24,101979.9414,44
GB,France - Paris - 1,udp,2018-02-16,34,57166.0479,119
GB,UK - London,tcp,2018-02-16,136,11234.8071,528
GB,UK - London,tcp,2018-02-16,108,20664.2583,276
FR,France - Paris - 1,udp,2018-02-16,44,36352.4544,195
GB,UK - London,udp,2018-02-16,12,157572.6363,26
GB,UK - London,udp,2018-02-16,23,60070.0842,118
FR,Germany - Nuremberg,udp,2018-02-16,5,169055.4465,19
GB,UK - London,udp,2018-02-16,12,158039.3088,32
FR,France - Paris - 1,udp,2018-02-16,32,15349.5252,
FR,UK - London,udp,2018-02-16,50,20306.9205,287
GB,UK - London,udp,2018-02-16,60,21386.934,
FR,UK - London,udp,2018-02-16,21,13229.4987,173
GB,France - Paris - 1,tcp,2018-02-16,47,22674.9501,
FR,France - Paris - 1,udp,2018-02-16,45,35843.1147,174
FR,France - Paris - 1,udp,2018-02-16,13,177964.8912,26
FR,France - Paris - 1,udp,2018-02-16,102,6688.0836,872
FR,France - Paris - 1,tcp,2018-02-16,78,34555.0986,154
FR,France - Paris - 1,udp,2018-02-16,40,48896.6112,118
FR,France - Paris - 1,tcp,2018-02-16,30,23064.2883,
FR,UK - London,udp,2018-02-11,69,18345.1908,249
FR,France - Paris - 1,udp,2018-02-11,53,45725.3064,94
GB,UK - London,udp,2018-02-11,19,78138.5658,35
FR,France - Paris - 1,udp,2018-02-11,63,22001.6286,303
DE,Germany - Nuremberg,udp,2018-02-11,42,15419.1072,
FR,France - Paris - 1,udp,2018-02-11,51,18879.5394,415
FR,France - Paris - 1,udp,2018-02-11,50,40218.4824,126
GB,UK - London,tcp,2018-02-11,35,44145.5946,132
GB,UK - London,udp,2018-02-11,46,52422.1644,82
GB,France - Paris - 1,udp,2018-02-11,16,37927.0836,
GB,UK - London,udp,2018-02-11,40,58052.6586,76
GB,UK - London,udp,2018-02-11,19,84095.736,59
FR,France - Paris - 1,udp,2018-02-11,53,33253.2834,146
FR,France - Paris - 1,udp,2018-02-11,101,10948.3128,618
DE,Germany - Nuremberg,udp,2018-02-11,90,26341.7526,
FR,France - Paris - 1,udp,2018-02-11,56,35778.0222,147
FR,France - Paris - 1,udp,2018-02-11,700,5553.492,
GB,UK - London,udp,2018-02-11,18,14044.7346,505
GB,France - Paris - 1,udp,2018-02-11,27,49029.4008,
GB,France - Paris - 1,udp,2018-02-11,99,41938.1982,
GB,France - Paris - 1,udp,2018-02-11,23,41756.193,
FR,France - Paris - 1,udp,2018-02-11,157,3472.0992,1997
GB,UK - London,tcp,2018-02-11,271,14558.0826,280
GB,France - Paris - 1,udp,2018-02-11,31,47295.6846,
GB,France - Paris - 1,udp,2018-02-11,21,47176.6812,
FR,France - Paris - 1,udp,2018-02-11,62,35099.0028,140
FR,France - Paris - 1,tcp,2018-02-11,334,23649.009,102
FR,UK - London,udp,2018-02-11,33,13678.3908,97
GB,UK - London,udp,2018-02-11,30,80917.6452,54
FR,France - Paris - 1,udp,2018-02-11,213,8764.2504,
FR,France - Paris - 1,udp,2018-02-11,3466,1425.7074,
FR,France - Paris - 1,udp,2018-02-11,53,40374.8202,121
FR,France - Paris - 1,udp,2018-02-11,60,34723.3254,138
GB,UK - London,udp,2018-02-11,19,111072.1734,41
FR,France - Paris - 1,udp,2018-02-11,39,58890.3492,73
DE,Germany - Nuremberg,l2tp,2018-02-11,50,15472.7754,356
FR,France - Paris - 1,udp,2018-02-11,46,49251.0738,92
GB,UK - London,udp,2018-02-11,34,34366.3152,167
GB,UK - London,udp,2018-02-11,13,64247.8356,116
DE,Germany - Nuremberg,udp,2018-02-11,265,9657.9426,337
FR,France - Paris - 1,udp,2018-02-11,93,17374.4964,347
DE,Germany - Nuremberg,udp,2018-02-11,33,67358.2578,47
FR,France - Paris - 1,udp,2018-02-11,89,24069.021,193
FR,France - Paris - 1,l2tp,2018-02-11,32,35642.685,65
FR,France - Paris - 1,udp,2018-02-11,63,29235.1686,157
DE,Germany - Nuremberg,udp,2018-02-11,19,82079.6784,44
GB,UK - London,udp,2018-02-11,62,27636.7896,141
GB,UK - London,udp,2018-02-11,57,32478.5946,161
FR,France - Paris - 1,udp,2018-02-11,84,21154.6044,248
GB,UK - London,udp,2018-02-11,0,0,0
FR,France - Paris - 1,udp,2018-02-11,16,113587.5786,40
GB,UK - London,udp,2018-02-11,16,98009.8002,57
GB,UK - London,udp,2018-02-11,36,35162.0046,118
DE,Germany - Nuremberg,udp,2018-02-11,297,12980.7042,
GB,France - Paris - 1,udp,2018-02-11,51,27837.462,217
FR,France - Paris - 1,udp,2018-02-11,34,56561.616,81
GB,UK - London,udp,2018-02-11,16,142531.0722,28
DE,Germany - Nuremberg,udp,2018-02-11,353,15356.1054,
DE,Germany - Nuremberg,udp,2018-02-11,265,24118.0224,
FR,France - Paris - 1,tcp,2018-02-11,15,33299.9514,63
DE,Germany - Nuremberg,udp,2018-02-11,19,83043.3726,39
GB,UK - London,tcp,2018-02-11,148,10707.9726,478
DE,Germany - Nuremberg,udp,2018-02-11,77,42883.2252,
FR,France - Paris - 1,udp,2018-02-11,63,25665.0666,146
FR,UK - London,udp,2018-02-11,106,10101.2886,218
GB,UK - London,udp,2018-02-11,29,34398.9828,90
FR,France - Paris - 1,udp,2018-02-11,42,44633.2752,110
FR,France - Paris - 1,udp,2018-02-11,73,28119.8034,149
FR,France - Paris - 1,udp,2018-02-11,44,3182.7576,3115
FR,France - Paris - 1,udp,2018-02-11,31,31792.575,93
GB,UK - London,udp,2018-02-11,413,3194.4246,
GB,UK - London,udp,2018-02-11,27,9951.951,471
GB,UK - London,udp,2018-02-11,25,88540.863,46
GB,UK - London,udp,2018-02-11,33,31542.9012,109
DE,Germany - Nuremberg,udp,2018-02-11,59,50942.7888,
FR,France - Paris - 1,udp,2018-02-11,34,52907.5116,88
GB,UK - London,tcp,2018-02-11,11,78749.9166,57
FR,France - Paris - 1,udp,2018-02-11,85,23086.6596,211
FR,UK - London,udp,2018-02-11,39,56528.9484,69
FR,France - Paris - 1,udp,2018-02-11,132,17148.1566,274
FR,France - Paris - 1,udp,2018-02-11,44,40510.1574,113
GB,UK - London,udp,2018-02-11,8,179492.1282,32
GB,France - Paris - 1,udp,2018-02-07,200,31922.2482,109
FR,France - Paris - 1,udp,2018-02-09,709,8252.2,393
GB,UK - London,udp,2018-02-11,126,54811.566,78
GB,UK - London,udp,2018-02-11,200,41116.8414,110
